-0.1986,-6.0133,-0.46068,0.63153,-0.14595,0.95143,-1.2675,0.30375,0.16203,0.32046
5.2438,2.6603,-0.86176,-0.66764,-1.2977,-0.45751,-0.49698,-0.72548,-0.38361,-1.4791
-3.0254,-3.8912,0.36088,-2.1298,0.33613,0.55277,0.24591,-0.6453,0.90324,-0.048049
1.3915,14.481,0.77868,1.3474,1.4131,-0.59055,0.97113,-2.1918,0.46773,1.042
-4.6316,9.4475,-0.0003936,1.0339,-0.074073,-1.7673,1.9576,-0.70569,-0.2311,0.86753
-2.5019,3.0717,1.1044,1.6667,0.16526,-0.31865,-2.119,0.64303,-0.2109,-0.81667
-10.844,0.23256,-1.3985,-0.65656,1.1802,-0.63049,-0.62121,0.6199,-1.0681,1.0699
6.4307,6.5836,-1.0971,1.1875,-0.19127,0.11371,1.1325,-0.41285,1.4429,-1.7447
2.7539,-11.19,0.16379,1.7029,0.2642,1.3369,1.2021,-0.77068,-2.3916,-0.19092
-2.0885,15.434,1.2694,0.38339,1.4296,0.058328,0.9345,-0.10093,-0.6425,-0.78062
-10.138,16.133,0.4266,-0.2094,-0.0097931,1.004,-0.77579,-2.1656,-0.21719,0.96388
-2.6115,-11.108,0.45633,0.4919,-1.5291,-0.47643,0.28623,-0.98938,-0.49257,-0.7343
3.9914,0.61376,0.72776,1.2774,-0.35634,0.04277,0.78405,0.67181,-0.10285,1.0268
-0.37565,-12.234,-0.50054,-0.86101,0.88901,0.048621,-0.19373,0.74312,-0.10027,-1.2896
0.16386,2.7418,-1.2835,-1.1793,-0.92524,0.48179,0.57767,0.60391,-0.84543,0.16903
7.1239,8.9066,0.60431,0.15423,0.48473,-1.7341,0.32297,0.89602,-0.074181,-0.093641
-4.4185,-5.1513,1.029,-0.41481,0.79304,0.97972,0.50964,-0.53657,1.305,-0.53051
1.5739,-4.6471,0.21576,-1.2029,-0.0040595,0.68129,-2.1759,-0.58136,0.093581,-0.60058
-8.1774,2.458,-0.0054517,-0.65846,-0.47392,-2.6924,-0.4752,0.16868,1.2677,-0.094354
-0.50551,2.9626,0.70307,1.4205,-0.81274,0.563,-0.19403,1.7147,0.56224,-0.13912
2.452,3.1823,0.96198,-1.3357,-0.18597,1.1767,0.75712,0.60635,1.1598,0.28488
-5.4088,12.641,-1.1188,0.3151,-1.5175,-0.088451,1.6378,1.9673,-0.23545,0.11331
0.54691,2.1831,0.16725,-0.094635,0.81983,-0.2351,1.4338,0.045952,0.26824,-0.85519
-8.8038,3.1045,-0.070209,1.3465,0.051129,-0.44938,0.038429,-0.77255,0.55657,0.69084
-2.2135,2.4731,-1.1963,1.7536,-1.3075,0.86659,1.5515,-0.29238,-0.01736,0.97537
-5.8816,-2.8948,0.69864,1.0618,-0.66117,-2.5818,0.11278,-1.4371,0.50135,0.18945
1.9348,-5.3543,1.1685,1.646,0.55954,-0.73237,0.51931,0.38659,0.59074,0.79051
-12.011,1.2667,0.069694,-0.25206,1.0588,-0.85262,0.82818,2.8145,1.5209,-0.10146
3.9116,0.47767,0.60364,1.8031,-0.54546,-1.4694,-1.585,-0.8348,-1.6237,-1.4796
-2.3144,-8.143,-0.38873,0.74035,0.21562,-0.77988,-0.081061,-2.0517,0.71409,-0.19251
1.4661,-3.4818,-0.40237,-0.72687,-0.53407,0.44073,-0.30671,-0.34654,-0.67985,0.97938
-0.29486,-11.595,1.4144,-0.90305,-0.44638,0.42129,-0.31051,-0.83258,-1.1768,0.017618
-4.8646,3.6013,-1.9393,-0.54915,0.84697,0.03158,-1.0392,0.69586,1.5369,-0.11251
6.495,4.1225,-0.88376,0.027552,-1.0717,2.1373,-0.42191,-1.1633,-2.3456,-0.28532
-5.6387,17.311,0.066606,-1.3227,0.19099,-0.46868,0.075602,-0.66206,1.8405,1.6169
-8.2165,2.5744,0.36012,-2.5661,-1.4988,1.0957,-0.69735,0.25042,1.0738,0.18768
-6.6515,2.2728,-0.70227,2.332,-0.72588,-0.82313,0.92355,1.4329,1.5564,-0.35079
-1.1155,-9.3114,-0.6336,1.0488,-0.69557,0.42476,-0.25901,1.2449,0.80808,-1.0685
1.6061,-15.377,-1.6569,-0.98769,1.9211,-0.29714,-0.61435,1.3226,-1.1871,-0.21021
-3.4538,2.228,-0.9216,-0.91105,0.9449,-0.86715,-0.0055548,-1.1633,-0.76215,1.0115
8.8663,8.6171,0.71266,0.56684,-0.77768,2.238,-0.70217,1.1901,-0.20689,0.78919
-0.59421,-7.6463,0.44768,-0.50444,-1.4851,-0.79075,-0.97337,1.1744,-0.60613,0.94215
-22.181,0.35845,-0.69249,-0.60092,-0.43833,-0.21676,0.092254,-0.75332,-1.0064,1.3854
-10.091,1.5539,-1.6393,-0.055492,-2.2946,-0.68318,1.0221,0.47608,-0.50561,0.24251
2.3653,-2.7606,0.45201,-1.7927,-0.072772,-0.32646,1.4631,-1.3977,-2.1787,-0.085277
-3.5018,-10.608,0.33767,0.18988,1.2909,-1.9562,1.1969,0.42924,0.14834,-0.33357
-4.7272,14.492,0.38938,-0.77986,1.6396,-1.5363,0.83414,0.54453,0.31996,0.59921
-1.4848,7.4438,-1.7806,-1.0965,2.0474,-0.9001,1.0923,-0.55903,-0.27186,-0.42693
2.7153,13.877,-0.16353,-0.93655,-1.3841,0.19249,0.073862,-0.7011,0.060018,-1.4038
-7.468,1.382,0.33974,-0.57402,-0.29625,0.88843,0.15493,-0.99507,-0.54673,-0.11715
6.0275,2.2856,-0.41279,-0.83964,0.54895,-1.2,-0.86522,0.33136,-0.31726,0.11332
-1.1123,11.477,0.8064,0.23492,-0.4027,0.77778,-1.1166,0.36318,0.40765,1.5935
-6.9587,-2.8185,0.88325,-0.94092,1.1171,-0.096121,1.0788,0.46774,0.75091,-0.48314
-0.90262,-15.211,-0.050428,0.047401,0.63103,0.93704,0.39023,0.56934,-0.36195,-0.62083
5.5219,0.98895,-1.3974,-0.97895,0.58034,1.861,-0.087307,-1.2134,-1.1925,-0.0019861
-2.0881,0.22182,-0.015485,-1.2062,-0.050393,1.071,0.77582,-2.03,-0.28448,2.2495
2.4964,-4.7618,-0.17297,-1.5358,-0.7982,1.2607,-0.19246,-0.46819,-0.15306,-0.57827
5.9638,3.1179,0.38249,0.053601,0.43648,1.4117,-0.86549,1.8071,1.1414,-0.34379
-2.9275,-10.776,0.20194,-1.0016,-0.80051,0.40462,-1.0889,1.0604,0.66492,-0.28433
-7.1734,1.1824,1.072,1.42,-0.7834,0.33674,-0.63742,1.6227,0.2048,0.7161
4.965,2.8835,-0.023533,-0.81147,0.03084,0.81196,0.21943,0.090704,0.093867,-0.72717
-10.617,5.0554,-0.17806,0.51535,-0.52194,1.3081,0.10629,0.37787,1.4041,-1.1174
-1.3786,-8.6062,1.7945,0.47586,0.30203,1.4745,-0.86409,0.42394,0.73282,0.3185
3.3191,-3.2869,0.27995,0.8445,1.2425,-0.21007,0.0097704,2.0596,0.9038,1.1373
3.3037,10.566,-0.31773,-1.6425,-1.1364,-0.62768,0.19504,-0.10958,1.5236,-0.99835
-4.2719,-3.9317,-0.95984,-0.30669,1.7032,-1.609,1.9256,0.75705,-1.7042,0.14034
1.481,-3.2707,-0.88585,0.95025,-1.1763,0.1045,-1.2614,-0.40714,-0.86922,-0.62377
-6.4088,-1.5431,-0.22519,-0.77904,0.77041,-0.17612,-1.4103,0.54991,0.33465,0.82547
-2.7751,-1.9782,0.00038714,0.78457,0.63733,0.41275,-0.85149,-2.0361,1.6837,-2.1273
-5.9913,-2.5473,0.22504,-0.72975,0.60258,0.026986,-0.5564,-0.54459,0.29551,-1.1774
-6.8336,0.29106,0.95257,1.6349,0.61508,-0.87527,0.64709,0.94979,2.4807,0.40134
-10.314,-23.491,-0.26077,-0.46034,-1.194,0.34266,-0.25218,0.9727,0.62965,0.36933
3.5585,4.5392,0.07256,-0.25748,-0.54413,0.85122,1.1803,1.4514,-0.84031,1.3154
1.8571,3.0332,-1.0827,-0.15979,0.44232,0.56891,-0.91029,0.078568,0.035126,-1.3729
-2.6553,-6.5161,0.80221,-0.023232,0.89562,-0.64129,-0.46593,-0.35599,0.026165,-0.65088
-8.9173,5.7725,-0.92742,0.89241,0.82867,-1.0325,-0.0091479,0.44625,-0.27783,-0.933
-1.731,2.1909,-0.8104,0.9682,-0.6978,-0.25337,1.3135,0.60447,1.0042,-0.10407
-0.84316,-6.925,-0.91421,-0.34938,-0.69183,-0.29098,1.3744,0.49373,-0.10583,-0.57349
1.3815,-3.1427,0.58386,-1.1471,0.48723,-0.56724,-0.31799,-0.57969,0.29141,0.065252
-8.3522,-0.58299,-0.75309,1.5254,0.72863,-0.82447,-0.161,-0.65566,-1.3958,-0.72034
4.6774,0.86235,-0.96583,0.15406,0.42153,-1.8187,-1.3159,0.44093,0.4371,0.31067
-0.28402,-10.108,-1.6235,0.33818,-0.46743,0.17934,-0.6943,0.67219,-0.21731,1.0779
2.7108,2.7419,-0.77395,-1.156,0.33183,0.16871,1.3139,0.57243,-0.6531,-1.4735
12.285,8.2567,1.0197,0.43341,2.1934,-0.043589,-0.95124,1.7795,0.49278,-0.74398
-0.75524,10.145,-0.18608,0.53137,-1.4703,-0.14975,0.30619,-0.38221,1.1005,0.83074
-14.625,4.3119,-1.206,0.41733,0.45158,-0.48462,-0.27469,1.2078,0.10859,0.65221
2.0242,3.0407,-0.3258,2.8853,-0.12363,0.23171,0.2589,0.50325,-1.0822,-0.79544
-1.3418,5.0259,-0.019226,0.44625,0.045469,0.098261,-0.043438,1.168,-0.61609,-0.59149
0.17298,-9.1745,-0.083928,-0.18307,1.1384,-1.3653,-0.99218,-1.8229,-0.66248,0.42257
